dataset_id,campaign_id,doi,laboratory,apparatus,observable,value,unit,uncertainty,uncertainty_type,temperature_K,pressure_Pa,equivalence_ratio,cracking_ratio,fuel_composition,oxidizer_composition,definition,source_location,digitized,quality_status,exclusion_reason,source_file,file_doi,experiment_type,residence_time_s,time_s,reported_value,reported_unit,curator,initial_composition
x00199015:gdg1:p5:NO,campaign_463b066b12d8,10.1016/j.fuel.2020.118054,,stirred reactor (fused silica),NO,1.7e-05,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1225.0,121590.0,0.7,,{},"{""N2"": 0.86}",[NO],"location: Main Article; figure: Figure 2., squares (T = 1225 K)",False,pending_manual_review,,x00199015.xml,10.24388/x00199015,jet stirred reactor measurement,0.21,,1.7e-05,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""N2"": 0.86}"
x00199015:gdg1:p6:H2,campaign_463b066b12d8,10.1016/j.fuel.2020.118054,,stirred reactor (fused silica),H2,0.000688,mole fraction,2.6e-05,evaluated standard deviation:absolute:mole fraction,1225.0,121590.0,0.7,,{},"{""N2"": 0.86}",[H2],"location: Main Article; figure: Figure 2., squares (T = 1225 K)",False,pending_manual_review,,x00199015.xml,10.24388/x00199015,jet stirred reactor measurement,0.21,,0.000688,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""N2"": 0.86}"
x00199015:gdg1:p6:O2,campaign_463b066b12d8,10.1016/j.fuel.2020.118054,,stirred reactor (fused silica),O2,0.057579,mole fraction,0.002819,evaluated standard deviation:absolute:mole fraction,1225.0,121590.0,0.7,,{},"{""N2"": 0.86}",[O2],"location: Main Article; figure: Figure 2., squares (T = 1225 K)",False,pending_manual_review,,x00199015.xml,10.24388/x00199015,jet stirred reactor measurement,0.21,,0.057579,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""N2"": 0.86}"
x00199015:gdg1:p6:NO,campaign_463b066b12d8,10.1016/j.fuel.2020.118054,,stirred reactor (fused silica),NO,1.7e-05,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1225.0,121590.0,0.7,,{},"{""N2"": 0.86}",[NO],"location: Main Article; figure: Figure 2., squares (T = 1225 K)",False,pending_manual_review,,x00199015.xml,10.24388/x00199015,jet stirred reactor measurement,0.21,,1.7e-05,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""N2"": 0.86}"
x00199015:gdg1:p7:H2,campaign_463b066b12d8,10.1016/j.fuel.2020.118054,,stirred reactor (fused silica),H2,0.000819,mole fraction,3.1e-05,evaluated standard deviation:absolute:mole fraction,1225.0,121590.0,0.8,,{},"{""N2"": 0.86}",[H2],"location: Main Article; figure: Figure 2., squares (T = 1225 K)",False,pending_manual_review,,x00199015.xml,10.24388/x00199015,jet stirred reactor measurement,0.21,,0.000819,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""N2"": 0.86}"
x00199015:gdg1:p7:O2,campaign_463b066b12d8,10.1016/j.fuel.2020.118054,,stirred reactor (fused silica),O2,0.052172,mole fraction,0.002554,evaluated standard deviation:absolute:mole fraction,1225.0,121590.0,0.8,,{},"{""N2"": 0.86}",[O2],"location: Main Article; figure: Figure 2., squares (T = 1225 K)",False,pending_manual_review,,x00199015.xml,10.24388/x00199015,jet stirred reactor measurement,0.21,,0.052172,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""N2"": 0.86}"
x00199015:gdg1:p7:NO,campaign_463b066b12d8,10.1016/j.fuel.2020.118054,,stirred reactor (fused silica),NO,1.6e-05,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1225.0,121590.0,0.8,,{},"{""N2"": 0.86}",[NO],"location: Main Article; figure: Figure 2., squares (T = 1225 K)",False,pending_manual_review,,x00199015.xml,10.24388/x00199015,jet stirred reactor measurement,0.21,,1.6e-05,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""N2"": 0.86}"
x00199015:gdg1:p8:H2,campaign_463b066b12d8,10.1016/j.fuel.2020.118054,,stirred reactor (fused silica),H2,0.000788,mole fraction,3e-05,evaluated standard deviation:absolute:mole fraction,1225.0,121590.0,0.8,,{},"{""N2"": 0.86}",[H2],"location: Main Article; figure: Figure 2., squares (T = 1225 K)",False,pending_manual_review,,x00199015.xml,10.24388/x00199015,jet stirred reactor measurement,0.21,,0.000788,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""N2"": 0.86}"
x00199015:gdg1:p8:O2,campaign_463b066b12d8,10.1016/j.fuel.2020.118054,,stirred reactor (fused silica),O2,0.052427,mole fraction,0.002566,evaluated standard deviation:absolute:mole fraction,1225.0,121590.0,0.8,,{},"{""N2"": 0.86}",[O2],"location: Main Article; figure: Figure 2., squares (T = 1225 K)",False,pending_manual_review,,x00199015.xml,10.24388/x00199015,jet stirred reactor measurement,0.21,,0.052427,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""N2"": 0.86}"
x00199015:gdg1:p8:NO,campaign_463b066b12d8,10.1016/j.fuel.2020.118054,,stirred reactor (fused silica),NO,1.6e-05,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1225.0,121590.0,0.8,,{},"{""N2"": 0.86}",[NO],"location: Main Article; figure: Figure 2., squares (T = 1225 K)",False,pending_manual_review,,x00199015.xml,10.24388/x00199015,jet stirred reactor measurement,0.21,,1.6e-05,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""N2"": 0.86}"
x00199015:gdg1:p9:H2,campaign_463b066b12d8,10.1016/j.fuel.2020.118054,,stirred reactor (fused silica),H2,0.000799,mole fraction,3e-05,evaluated standard deviation:absolute:mole fraction,1225.0,121590.0,0.8,,{},"{""N2"": 0.86}",[H2],"location: Main Article; figure: Figure 2., squares (T = 1225 K)",False,pending_manual_review,,x00199015.xml,10.24388/x00199015,jet stirred reactor measurement,0.21,,0.000799,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""N2"": 0.86}"
x00199015:gdg1:p9:O2,campaign_463b066b12d8,10.1016/j.fuel.2020.118054,,stirred reactor (fused silica),O2,0.053743,mole fraction,0.002631,evaluated standard deviation:absolute:mole fraction,1225.0,121590.0,0.8,,{},"{""N2"": 0.86}",[O2],"location: Main Article; figure: Figure 2., squares (T = 1225 K)",False,pending_manual_review,,x00199015.xml,10.24388/x00199015,jet stirred reactor measurement,0.21,,0.053743,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""N2"": 0.86}"
x00199015:gdg1:p9:NO,campaign_463b066b12d8,10.1016/j.fuel.2020.118054,,stirred reactor (fused silica),NO,1.6e-05,mole fraction,5e-06,evaluated standard deviation:absolute:mole fraction,1225.0,121590.0,0.8,,{},"{""N2"": 0.86}",[NO],"location: Main Article; figure: Figure 2., squares (T = 1225 K)",False,pending_manual_review,,x00199015.xml,10.24388/x00199015,jet stirred reactor measurement,0.21,,1.6e-05,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""N2"": 0.86}"
x00199015:gdg1:p10:H2,campaign_463b066b12d8,10.1016/j.fuel.2020.118054,,stirred reactor (fused silica),H2,0.000927,mole fraction,3.5e-05,evaluated standard deviation:absolute:mole fraction,1225.0,121590.0,0.9,,{},"{""N2"": 0.86}",[H2],"location: Main Article; figure: Figure 2., squares (T = 1225 K)",False,pending_manual_review,,x00199015.xml,10.24388/x00199015,jet stirred reactor measurement,0.21,,0.000927,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""N2"": 0.86}"
x00199015:gdg1:p10:O2,campaign_463b066b12d8,10.1016/j.fuel.2020.118054,,stirred reactor (fused silica),O2,0.047937,mole fraction,0.002347,evaluated standard deviation:absolute:mole fraction,1225.0,121590.0,0.9,,{},"{""N2"": 0.86}",[O2],"location: Main Article; figure: Figure 2., squares (T = 1225 K)",False,pending_manual_review,,x00199015.xml,10.24388/x00199015,jet stirred reactor measurement,0.21,,0.047937,mole fraction,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""N2"": 0.86}"
