mechanism_id,reaction_index,reaction_equation,normalized_flame_speed_sensitivity,absolute_sensitivity,absolute_rank,reaction_family,temperature_K,pressure_bar,equivalence_ratio,cracking_ratio,flame_speed_m_per_s
Konnov_2026,167,N2(A) + OH <=> N2 + OH*,-6.64655832171305e-07,6.64655832171305e-07,312,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,223,NO2 + cHNNH <=> HONO + NNH,6.527551785605294e-07,6.527551785605294e-07,313,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,196,H2NN + O <=> NNH + OH,6.480065442572035e-07,6.480065442572035e-07,314,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,95,N2O + NH <=> HNO + N2,-6.401278445077829e-07,6.401278445077829e-07,315,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,61,H2O + OH* <=> H2O + OH,-6.036805278744146e-07,6.036805278744146e-07,316,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,417,HNO2 + O <=> NO2 + OH,-5.75267504136871e-07,5.75267504136871e-07,317,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,301,HNO + HO2 <=> HNO2 + OH,5.47974442668777e-07,5.47974442668777e-07,318,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,42,O(1D) + O2 <=> O + O2,-4.821923797824965e-07,4.821923797824965e-07,319,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,383,N + NO2 <=> N2 + O2,-4.659736159106744e-07,4.659736159106744e-07,320,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,373,HNNO + OH <=> HNOH + NO,-4.6103215939478606e-07,4.6103215939478606e-07,321,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,53,O3 + OH <=> HO2 + O2,4.1802817744524377e-07,4.1802817744524377e-07,322,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,170,H2 + N2(A) <=> 2 H + N2,3.9600083773471587e-07,3.9600083773471587e-07,323,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,398,NO + O3 <=> NO2* + O2,-3.958512759278881e-07,3.958512759278881e-07,324,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,172,N2(A) + NH3 <=> H + N2 + NH2,3.847219192296391e-07,3.847219192296391e-07,325,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,180,HO2 + NNH <=> H2O2 + N2,3.5002066672128126e-07,3.5002066672128126e-07,326,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,130,NH2 + O2* <=> HNO + OH,3.307658543170268e-07,3.307658543170268e-07,327,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,256,N2H3 + cHNNH <=> N2H4 + NNH,-3.1696047060640154e-07,3.1696047060640154e-07,328,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,298,HNO + O <=> H + NO2,-2.971473139961821e-07,2.971473139961821e-07,329,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,270,N + N2H4 <=> N2H3 + NH,2.885263469906746e-07,2.885263469906746e-07,330,other,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,169,N2(A) + O2 <=> N2 + 2 O,2.768289809027075e-07,2.768289809027075e-07,331,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,236,N2H3 + OH <=> HNO + NH3,-2.684872609767714e-07,2.684872609767714e-07,332,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,269,N + N2H4 <=> N2H3 + NH,2.5401009646073215e-07,2.5401009646073215e-07,333,other,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,436,H2O + N2O4 <=> HNO3 + HONO,-2.533473428057543e-07,2.533473428057543e-07,334,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,249,N2H3 + NO2 <=> HONO + tHNNH,2.5228117585534923e-07,2.5228117585534923e-07,335,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,243,N + N2H3 <=> NH + cHNNH,-2.4900706169558124e-07,2.4900706169558124e-07,336,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,309,2 HNO <=> H2O + N2O,2.355178660525512e-07,2.355178660525512e-07,337,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,312,HNO + O3 <=> NO + O2 + OH,2.2685671060144923e-07,2.2685671060144923e-07,338,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,423,NO3 + OH <=> HO2 + NO2,2.232857561452731e-07,2.232857561452731e-07,339,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,110,N2(A) + NH2 <=> N2 + NH2*,-2.2131112464755845e-07,2.2131112464755845e-07,340,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,377,HNNO + NO2 <=> HONO + N2O,2.067563565274228e-07,2.067563565274228e-07,341,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,68,O2 + OH* <=> H + O3,-1.7946048607945064e-07,1.7946048607945064e-07,342,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,275,N2H4 + NO2 <=> HONO + N2H3,1.4488661150438878e-07,1.4488661150438878e-07,343,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,250,N2H3 + NO2 <=> H2NN + HONO,1.31909955394835e-07,1.31909955394835e-07,344,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,31,O + O3 <=> 2 O2,-1.237279345948262e-07,1.237279345948262e-07,345,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,244,N + N2H3 <=> H2NN + NH,-1.1402906435819626e-07,1.1402906435819626e-07,346,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,421,NO3 + O <=> NO2 + O2,-9.834480983342975e-08,9.834480983342975e-08,347,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,308,HNO + 2 NO <=> HNNO + NO2,9.679343461753945e-08,9.679343461753945e-08,348,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,224,2 cHNNH <=> N2 + N2H4,-9.427638664335174e-08,9.427638664335174e-08,349,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,276,N2H4 + NO3 <=> HNO3 + N2H3,9.018002726881687e-08,9.018002726881687e-08,350,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,30,O + O2 + M <=> O3 + M,-7.288212078455305e-08,7.288212078455305e-08,351,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,251,N2H3 + NO2 <=> H2NN + HONO,7.030100954676561e-08,7.030100954676561e-08,352,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,69,O2 + OH* <=> HO2 + O,5.987481549753841e-08,5.987481549753841e-08,353,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,428,H + HNO3 <=> H2 + NO3,5.0616500595248945e-08,5.0616500595248945e-08,354,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,419,HNO2 + HO2 <=> H2O2 + NO2,4.862753229897389e-08,4.862753229897389e-08,355,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,284,N + O + M <=> NO(A) + M,-4.6093091069612556e-08,4.6093091069612556e-08,356,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,429,H + HNO3 <=> H2O + NO2,-4.5841999184265557e-08,4.5841999184265557e-08,357,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,413,HNO2 <=> HONO,4.326514573999768e-08,4.326514573999768e-08,358,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,164,2 N + M <=> N2(A) + M,-4.071729521581629e-08,4.071729521581629e-08,359,other,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,140,N2O + NH2 <=> HNO + NNH,4.054631909062233e-08,4.054631909062233e-08,360,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,112,NH2* + M <=> NH2 + M,-3.344133215462663e-08,3.344133215462663e-08,361,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,159,NH2 + NH3 <=> H2 + N2H3,3.1480363132397094e-08,3.1480363132397094e-08,362,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,60,N2 + OH* <=> N2 + OH,-3.131020674771941e-08,3.131020674771941e-08,363,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,101,N2(A) + NH <=> N2 + NH*,-3.0895934108097914e-08,3.0895934108097914e-08,364,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,424,HO2 + NO3 <=> NO2 + O2 + OH,-3.0231039244362133e-08,3.0231039244362133e-08,365,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,71,NH3 + OH* <=> NH3 + OH,-2.9343096477092695e-08,2.9343096477092695e-08,366,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,430,H + HNO3 <=> HONO + OH,2.72938893897029e-08,2.72938893897029e-08,367,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,193,H2NN + N <=> NH + NNH,2.6176887932830503e-08,2.6176887932830503e-08,368,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,161,NH3 + O3 <=> H2NO + HO2,-2.586591341568292e-08,2.586591341568292e-08,369,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,384,NO + NO2 <=> N2O + O2,2.5412151596599313e-08,2.5412151596599313e-08,370,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,39,O2* + O3 <=> O + 2 O2,-2.223436228151713e-08,2.223436228151713e-08,371,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,241,HO2 + N2H3 <=> H2NN + H2O2,1.9291870218171193e-08,1.9291870218171193e-08,372,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,363,HNNO <=> N2 + OH,1.5027844685516914e-08,1.5027844685516914e-08,373,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,431,HNO3 + OH <=> H2O + NO3,1.0024080462649556e-08,1.0024080462649556e-08,374,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,54,HO2 + O3 <=> 2 O2 + OH,-8.234594140635905e-09,8.234594140635905e-09,375,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,70,NO + OH* <=> NO + OH,-8.184972434309642e-09,8.184972434309642e-09,376,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,292,H2O + NO(A) <=> H2O + NO,-6.190850024004281e-09,6.190850024004281e-09,377,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,59,O2 + OH* <=> O2 + OH,-6.123215911616294e-09,6.123215911616294e-09,378,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,333,HNO + HNOH <=> NH2OH + NO,-5.5626596538742565e-09,5.5626596538742565e-09,379,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,388,NO + NO2 (+M) <=> N2O3 (+M),-5.3225819809504654e-09,5.3225819809504654e-09,380,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,433,H2O + N2O3 <=> 2 HONO,-5.308207267511674e-09,5.308207267511674e-09,381,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,359,N2O + OH <=> HNO + NO,-4.0099640554896306e-09,4.0099640554896306e-09,382,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,173,N2(A) + NH3 <=> H + N2 + NH2*,3.8566455139967725e-09,3.8566455139967725e-09,383,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,67,H2 + OH* <=> H + H2O,3.598952638300032e-09,3.598952638300032e-09,384,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,32,O + O3 <=> O2 + O2*,-3.4204417464647003e-09,3.4204417464647003e-09,385,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,40,O(1D) + O2* <=> O + O2,-3.2479946461038423e-09,3.2479946461038423e-09,386,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,198,H2NN + OH <=> H2O + NNH,-3.1670873965945012e-09,3.1670873965945012e-09,387,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,385,2 NO2 <=> 2 NO + O2,2.7666097077732897e-09,2.7666097077732897e-09,388,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,402,NO2* + O(1D) <=> NO(A) + O2,2.5381888396274657e-09,2.5381888396274657e-09,389,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,192,H + H2NN <=> H + tHNNH,-2.374751339806663e-09,2.374751339806663e-09,390,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,62,H2 + OH* <=> H2 + OH,-1.7929970158794511e-09,1.7929970158794511e-09,391,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,63,OH + OH* <=> 2 OH,-9.709042025486555e-10,9.709042025486555e-10,392,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,168,N2 + N2(A) <=> 2 N2,-8.9628932800567e-10,8.9628932800567e-10,393,other,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,111,NH2* => NH2,-8.881109870762854e-10,8.881109870762854e-10,394,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,310,2 HNO <=> HNOH + NO,8.713891713825816e-10,8.713891713825816e-10,395,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,282,3 NO <=> N2O + NO2,7.052604475061469e-10,7.052604475061469e-10,396,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,283,N + O <=> NO(A),-6.7495570588485e-10,6.7495570588485e-10,397,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,400,NO2* => NO2,-5.338102012112557e-10,5.338102012112557e-10,398,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,257,H2NN + N2H3 <=> N2H4 + NNH,-5.205262043323756e-10,5.205262043323756e-10,399,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,64,H + OH* <=> H + OH,-3.913619913221406e-10,3.913619913221406e-10,400,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,72,OH* => OH,-3.3121815261837343e-10,3.3121815261837343e-10,401,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,137,N2O + NH2 <=> NO + cHNNH,2.566379337059679e-10,2.566379337059679e-10,402,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,420,NO3 + NO2 <=> NO + O2 + NO2,-2.0781642415625772e-10,2.0781642415625772e-10,403,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,411,2 HONO <=> H2O + NO + NO2,-1.9284563925356008e-10,1.9284563925356008e-10,404,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,136,N2O + NH2 <=> NO + tHNNH,1.8697844341627554e-10,1.8697844341627554e-10,405,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,287,N2 + NO(A) <=> N2 + NO,-1.805664265554843e-10,1.805664265554843e-10,406,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,391,NO2 + O3 <=> NO3 + O2,-1.6046740137299363e-10,1.6046740137299363e-10,407,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,410,HONO + NO2 <=> HNO3 + NO,1.458540176005112e-10,1.458540176005112e-10,408,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,375,HNNO + O2 <=> HNO2 + NO,1.394765743828207e-10,1.394765743828207e-10,409,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,434,N2O4 (+M) <=> 2 NO2 (+M),-1.1890770130076291e-10,1.1890770130076291e-10,410,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,288,N2 + NO(A) <=> N2 + NO,-1.074203787781745e-10,1.074203787781745e-10,411,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,65,O + OH* <=> O + OH,-9.229304296467598e-11,9.229304296467598e-11,412,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,105,H2O + NH* <=> NH2 + OH,8.84711269730364e-11,8.84711269730364e-11,413,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,289,NO + NO(A) <=> 2 NO,-8.8251035772668e-11,8.8251035772668e-11,414,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,46,O(1D) + O3 <=> 2 O2,-8.649314938785692e-11,8.649314938785692e-11,415,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,294,NO(A) + OH <=> NO + OH,-8.395473629858745e-11,8.395473629858745e-11,416,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,162,NH3 + O3 <=> H2O2 + HNO,3.032337273755468e-11,3.032337273755468e-11,417,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,293,H + NO(A) <=> H + NO,-2.827032940220096e-11,2.827032940220096e-11,418,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,109,H2 + NH* <=> H + NH2*,1.9224784973693436e-11,1.9224784973693436e-11,419,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,286,NO(A) => NO,-1.1538314433968845e-11,1.1538314433968845e-11,420,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,432,N2O3 + O <=> 2 NO2,-4.969068564708874e-12,4.969068564708874e-12,421,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,258,2 N2H3 <=> H2NN + N2H4,-4.5872071621261e-12,4.5872071621261e-12,422,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,107,NH* + NH3 <=> 2 NH2,-3.939933135835537e-12,3.939933135835537e-12,423,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,291,H2 + NO(A) <=> H2 + NO,3.9015094979729734e-12,3.9015094979729734e-12,424,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,108,H + NH* <=> H2 + N,2.9400357769838352e-12,2.9400357769838352e-12,425,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,45,O(1D) + O3 <=> 2 O + O2,2.5462859783073215e-12,2.5462859783073215e-12,426,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,102,NH* => NH,-2.098355825355338e-12,2.098355825355338e-12,427,other,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,103,NH* + M <=> NH + M,1.4724064956920276e-12,1.4724064956920276e-12,428,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,106,H2 + NH* <=> H + NH2,1.4141280517994775e-12,1.4141280517994775e-12,429,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,425,2 NO3 <=> 2 NO2 + O2,-3.335779906343423e-13,3.335779906343423e-13,430,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,104,NH* + NH3 <=> NH + NH3,-2.9776131996914617e-13,2.9776131996914617e-13,431,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,79,HO2 + N <=> NH + O2,2.281279247762439e-13,2.281279247762439e-13,432,NHx conversion,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,435,N2O4 + O <=> N2O3 + O2,1.9996071799567026e-14,1.9996071799567026e-14,433,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,27,O + O2 + AR <=> O3 + AR,1.24109333746149e-27,1.24109333746149e-27,434,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,28,O + O2 + AR <=> O3 + AR,0.0,0.0,435,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,66,AR + OH* <=> AR + OH,0.0,0.0,436,H/O radical chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
Konnov_2026,290,AR + NO(A) <=> AR + NO,0.0,0.0,437,NOx/N2O chemistry,300.0,5.0,1.0,0.4,0.14585381686840238
