design_id,design_role,pressure_bar,equivalence_ratio,cracking_ratio,flame_temperature_K,temperature_K,ignition_temperature_K,residence_time_ms,psr_fraction,heat_loss_W_per_K,inside_lbv_convex_hull,inside_all_idt_convex_hull,inside_exact_criterion_convex_hull,surrogate_m_per_s,surrogate_90_low_m_per_s,surrogate_90_high_m_per_s,surrogate_log_standard_deviation,mechanism_id,prediction_basis
screen_0105,surrogate_screening,10,1.0,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.03988946700660981,0.03877545471990213,0.04103548467878363,0.01721876481085532,MEI_2019,GPR trained on direct Cantera cases
screen_0106,surrogate_screening,10,1.0,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.0460086077749787,0.044772182917805214,0.0472791776375508,0.01656016715346402,MEI_2019,GPR trained on direct Cantera cases
screen_0107,surrogate_screening,10,1.0,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.052963834823428486,0.05106939222017032,0.054928552646755203,0.022142236561375796,MEI_2019,GPR trained on direct Cantera cases
screen_0108,surrogate_screening,10,1.0,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.07024999193714525,0.06790504081437215,0.0726759207856107,0.020638250962435056,MEI_2019,GPR trained on direct Cantera cases
screen_0109,surrogate_screening,10,1.0,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,False,True,False,0.09605296308656673,0.09602476871035401,0.09608116574108994,0.0001784635667021801,MEI_2019,GPR trained on direct Cantera cases
screen_0110,surrogate_screening,10,1.0,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,False,True,False,0.1359932958331461,0.12998862831492017,0.142275341707247,0.027452046837465896,MEI_2019,GPR trained on direct Cantera cases
screen_0111,surrogate_screening,10,1.0,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,False,True,False,0.19436381921443205,0.18206103931416193,0.2074979598157323,0.03975060659964257,MEI_2019,GPR trained on direct Cantera cases
screen_0112,surrogate_screening,10,1.0,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.370015637698212,0.3435133892245743,0.39856254933838264,0.04517883226256584,MEI_2019,GPR trained on direct Cantera cases
screen_0113,surrogate_screening,10,1.1,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.04897585919627478,0.04686967785026134,0.05117668595198075,0.026721318295004924,MEI_2019,GPR trained on direct Cantera cases
screen_0114,surrogate_screening,10,1.1,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.057267212000978965,0.05580641456130398,0.05876624750300818,0.0157078568258646,MEI_2019,GPR trained on direct Cantera cases
screen_0115,surrogate_screening,10,1.1,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.06614577240413862,0.06612635673178922,0.0661651937772154,0.0001784629989077349,MEI_2019,GPR trained on direct Cantera cases
