dataset_id,campaign_id,observable_class,observable,temperature_K,pressure_Pa,equivalence_ratio,cracking_ratio,apparatus
x00100005:gdg1:p2:H2O,campaign_d5397fe0cc8b,species,H2O,950.0,101325.0,1.0,0.2222222222222222,stirred reactor (quartz)
x00100005:gdg1:p2:NH3,campaign_d5397fe0cc8b,species,NH3,950.0,101325.0,1.0,0.2222222222222222,stirred reactor (quartz)
x00100005:gdg1:p2:NO,campaign_d5397fe0cc8b,species,NO,950.0,101325.0,1.0,0.2222222222222222,stirred reactor (quartz)
x00100005:gdg1:p2:N2O,campaign_d5397fe0cc8b,species,N2O,950.0,101325.0,1.0,0.2222222222222222,stirred reactor (quartz)
x00100005:gdg1:p3:H2O,campaign_d5397fe0cc8b,species,H2O,1010.0,101325.0,1.0,0.2222222222222222,stirred reactor (quartz)
x00100005:gdg1:p3:NH3,campaign_d5397fe0cc8b,species,NH3,1010.0,101325.0,1.0,0.2222222222222222,stirred reactor (quartz)
x00100005:gdg1:p3:NO,campaign_d5397fe0cc8b,species,NO,1010.0,101325.0,1.0,0.2222222222222222,stirred reactor (quartz)
x00100005:gdg1:p3:N2O,campaign_d5397fe0cc8b,species,N2O,1010.0,101325.0,1.0,0.2222222222222222,stirred reactor (quartz)
x00100005:gdg1:p4:H2O,campaign_d5397fe0cc8b,species,H2O,1040.0,101325.0,1.0,0.2222222222222222,stirred reactor (quartz)
x00100005:gdg1:p4:NH3,campaign_d5397fe0cc8b,species,NH3,1040.0,101325.0,1.0,0.2222222222222222,stirred reactor (quartz)
x00100005:gdg1:p4:NO,campaign_d5397fe0cc8b,species,NO,1040.0,101325.0,1.0,0.2222222222222222,stirred reactor (quartz)
x00100005:gdg1:p4:N2O,campaign_d5397fe0cc8b,species,N2O,1040.0,101325.0,1.0,0.2222222222222222,stirred reactor (quartz)
x00100005:gdg1:p5:H2O,campaign_d5397fe0cc8b,species,H2O,1070.0,101325.0,1.0,0.2222222222222222,stirred reactor (quartz)
x00100005:gdg1:p5:NH3,campaign_d5397fe0cc8b,species,NH3,1070.0,101325.0,1.0,0.2222222222222222,stirred reactor (quartz)
x00100005:gdg1:p5:NO,campaign_d5397fe0cc8b,species,NO,1070.0,101325.0,1.0,0.2222222222222222,stirred reactor (quartz)
x00100005:gdg1:p5:N2O,campaign_d5397fe0cc8b,species,N2O,1070.0,101325.0,1.0,0.2222222222222222,stirred reactor (quartz)
x00100005:gdg1:p6:H2O,campaign_d5397fe0cc8b,species,H2O,1120.0,101325.0,1.0,0.2222222222222222,stirred reactor (quartz)
x00100005:gdg1:p6:NH3,campaign_d5397fe0cc8b,species,NH3,1120.0,101325.0,1.0,0.2222222222222222,stirred reactor (quartz)
x00100005:gdg1:p6:NO,campaign_d5397fe0cc8b,species,NO,1120.0,101325.0,1.0,0.2222222222222222,stirred reactor (quartz)
x00100005:gdg1:p6:N2O,campaign_d5397fe0cc8b,species,N2O,1120.0,101325.0,1.0,0.2222222222222222,stirred reactor (quartz)
x00100005:gdg1:p7:H2O,campaign_d5397fe0cc8b,species,H2O,1170.0,101325.0,1.0,0.2222222222222222,stirred reactor (quartz)
x00100005:gdg1:p7:NH3,campaign_d5397fe0cc8b,species,NH3,1170.0,101325.0,1.0,0.2222222222222222,stirred reactor (quartz)
x00100005:gdg1:p7:NO,campaign_d5397fe0cc8b,species,NO,1170.0,101325.0,1.0,0.2222222222222222,stirred reactor (quartz)
x00100005:gdg1:p7:N2O,campaign_d5397fe0cc8b,species,N2O,1170.0,101325.0,1.0,0.2222222222222222,stirred reactor (quartz)
x00100005:gdg1:p8:H2O,campaign_d5397fe0cc8b,species,H2O,1220.0,101325.0,1.0,0.2222222222222222,stirred reactor (quartz)
x00100005:gdg1:p8:NH3,campaign_d5397fe0cc8b,species,NH3,1220.0,101325.0,1.0,0.2222222222222222,stirred reactor (quartz)
x00100005:gdg1:p8:NO,campaign_d5397fe0cc8b,species,NO,1220.0,101325.0,1.0,0.2222222222222222,stirred reactor (quartz)
x00100005:gdg1:p8:N2O,campaign_d5397fe0cc8b,species,N2O,1220.0,101325.0,1.0,0.2222222222222222,stirred reactor (quartz)
x00100006:gdg1:p1:H2O,campaign_d5397fe0cc8b,species,H2O,800.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100006:gdg1:p1:NH3,campaign_d5397fe0cc8b,species,NH3,800.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100006:gdg1:p1:NO,campaign_d5397fe0cc8b,species,NO,800.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100006:gdg1:p1:N2O,campaign_d5397fe0cc8b,species,N2O,800.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100006:gdg1:p2:H2O,campaign_d5397fe0cc8b,species,H2O,850.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100006:gdg1:p2:NH3,campaign_d5397fe0cc8b,species,NH3,850.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100006:gdg1:p2:NO,campaign_d5397fe0cc8b,species,NO,850.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100006:gdg1:p2:N2O,campaign_d5397fe0cc8b,species,N2O,850.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100006:gdg1:p3:H2O,campaign_d5397fe0cc8b,species,H2O,900.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100006:gdg1:p3:NH3,campaign_d5397fe0cc8b,species,NH3,900.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100006:gdg1:p3:NO,campaign_d5397fe0cc8b,species,NO,900.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100006:gdg1:p3:N2O,campaign_d5397fe0cc8b,species,N2O,900.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100006:gdg1:p4:H2O,campaign_d5397fe0cc8b,species,H2O,950.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100006:gdg1:p4:NH3,campaign_d5397fe0cc8b,species,NH3,950.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100006:gdg1:p4:NO,campaign_d5397fe0cc8b,species,NO,950.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100006:gdg1:p4:N2O,campaign_d5397fe0cc8b,species,N2O,950.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100006:gdg1:p5:H2O,campaign_d5397fe0cc8b,species,H2O,980.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100006:gdg1:p5:NH3,campaign_d5397fe0cc8b,species,NH3,980.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100006:gdg1:p5:NO,campaign_d5397fe0cc8b,species,NO,980.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100006:gdg1:p5:N2O,campaign_d5397fe0cc8b,species,N2O,980.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100006:gdg1:p6:H2O,campaign_d5397fe0cc8b,species,H2O,1010.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100006:gdg1:p6:NH3,campaign_d5397fe0cc8b,species,NH3,1010.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100006:gdg1:p6:NO,campaign_d5397fe0cc8b,species,NO,1010.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100006:gdg1:p6:N2O,campaign_d5397fe0cc8b,species,N2O,1010.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100006:gdg1:p7:H2O,campaign_d5397fe0cc8b,species,H2O,1040.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100006:gdg1:p7:NH3,campaign_d5397fe0cc8b,species,NH3,1040.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100006:gdg1:p7:NO,campaign_d5397fe0cc8b,species,NO,1040.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100006:gdg1:p7:N2O,campaign_d5397fe0cc8b,species,N2O,1040.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100006:gdg1:p8:H2O,campaign_d5397fe0cc8b,species,H2O,1070.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100006:gdg1:p8:NH3,campaign_d5397fe0cc8b,species,NH3,1070.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100006:gdg1:p8:NO,campaign_d5397fe0cc8b,species,NO,1070.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100006:gdg1:p8:N2O,campaign_d5397fe0cc8b,species,N2O,1070.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100006:gdg1:p9:H2O,campaign_d5397fe0cc8b,species,H2O,1120.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100006:gdg1:p9:NH3,campaign_d5397fe0cc8b,species,NH3,1120.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100006:gdg1:p9:NO,campaign_d5397fe0cc8b,species,NO,1120.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100006:gdg1:p9:N2O,campaign_d5397fe0cc8b,species,N2O,1120.0,101325.0,0.25,0.4,stirred reactor (quartz)
x00100007:gdg1:p1:H2O,campaign_d5397fe0cc8b,species,H2O,800.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100007:gdg1:p1:NH3,campaign_d5397fe0cc8b,species,NH3,800.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100007:gdg1:p1:NO,campaign_d5397fe0cc8b,species,NO,800.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100007:gdg1:p1:N2O,campaign_d5397fe0cc8b,species,N2O,800.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100007:gdg1:p2:H2O,campaign_d5397fe0cc8b,species,H2O,850.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100007:gdg1:p2:NH3,campaign_d5397fe0cc8b,species,NH3,850.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100007:gdg1:p2:NO,campaign_d5397fe0cc8b,species,NO,850.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100007:gdg1:p2:N2O,campaign_d5397fe0cc8b,species,N2O,850.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100007:gdg1:p3:H2O,campaign_d5397fe0cc8b,species,H2O,880.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100007:gdg1:p3:NH3,campaign_d5397fe0cc8b,species,NH3,880.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100007:gdg1:p3:NO,campaign_d5397fe0cc8b,species,NO,880.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100007:gdg1:p3:N2O,campaign_d5397fe0cc8b,species,N2O,880.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100007:gdg1:p4:H2O,campaign_d5397fe0cc8b,species,H2O,910.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100007:gdg1:p4:NH3,campaign_d5397fe0cc8b,species,NH3,910.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100007:gdg1:p4:NO,campaign_d5397fe0cc8b,species,NO,910.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100007:gdg1:p4:N2O,campaign_d5397fe0cc8b,species,N2O,910.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100007:gdg1:p5:H2O,campaign_d5397fe0cc8b,species,H2O,940.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100007:gdg1:p5:NH3,campaign_d5397fe0cc8b,species,NH3,940.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100007:gdg1:p5:NO,campaign_d5397fe0cc8b,species,NO,940.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100007:gdg1:p5:N2O,campaign_d5397fe0cc8b,species,N2O,940.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100007:gdg1:p6:H2O,campaign_d5397fe0cc8b,species,H2O,970.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100007:gdg1:p6:NH3,campaign_d5397fe0cc8b,species,NH3,970.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100007:gdg1:p6:NO,campaign_d5397fe0cc8b,species,NO,970.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100007:gdg1:p6:N2O,campaign_d5397fe0cc8b,species,N2O,970.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100007:gdg1:p7:H2O,campaign_d5397fe0cc8b,species,H2O,1000.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100007:gdg1:p7:NH3,campaign_d5397fe0cc8b,species,NH3,1000.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100007:gdg1:p7:NO,campaign_d5397fe0cc8b,species,NO,1000.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100007:gdg1:p7:N2O,campaign_d5397fe0cc8b,species,N2O,1000.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100007:gdg1:p8:H2O,campaign_d5397fe0cc8b,species,H2O,1030.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100007:gdg1:p8:NH3,campaign_d5397fe0cc8b,species,NH3,1030.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100007:gdg1:p8:NO,campaign_d5397fe0cc8b,species,NO,1030.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100007:gdg1:p8:N2O,campaign_d5397fe0cc8b,species,N2O,1030.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100007:gdg1:p9:H2O,campaign_d5397fe0cc8b,species,H2O,1060.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100007:gdg1:p9:NH3,campaign_d5397fe0cc8b,species,NH3,1060.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100007:gdg1:p9:NO,campaign_d5397fe0cc8b,species,NO,1060.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100007:gdg1:p9:N2O,campaign_d5397fe0cc8b,species,N2O,1060.0,101325.0,1.0,0.6086956521739131,stirred reactor (quartz)
x00100008:gdg1:p1:H2,campaign_44d60316083a,species,H2,800.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p1:NH3,campaign_44d60316083a,species,NH3,800.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p1:H2O,campaign_44d60316083a,species,H2O,800.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p1:N2,campaign_44d60316083a,species,N2,800.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p1:O2,campaign_44d60316083a,species,O2,800.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p2:H2,campaign_44d60316083a,species,H2,830.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p2:NH3,campaign_44d60316083a,species,NH3,830.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p2:H2O,campaign_44d60316083a,species,H2O,830.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p2:N2,campaign_44d60316083a,species,N2,830.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p2:O2,campaign_44d60316083a,species,O2,830.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p3:H2,campaign_44d60316083a,species,H2,860.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p3:NH3,campaign_44d60316083a,species,NH3,860.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p3:H2O,campaign_44d60316083a,species,H2O,860.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p3:N2,campaign_44d60316083a,species,N2,860.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p3:O2,campaign_44d60316083a,species,O2,860.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p4:H2,campaign_44d60316083a,species,H2,890.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p4:NH3,campaign_44d60316083a,species,NH3,890.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p4:H2O,campaign_44d60316083a,species,H2O,890.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p4:N2,campaign_44d60316083a,species,N2,890.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p4:O2,campaign_44d60316083a,species,O2,890.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p5:H2,campaign_44d60316083a,species,H2,920.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p5:NH3,campaign_44d60316083a,species,NH3,920.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p5:H2O,campaign_44d60316083a,species,H2O,920.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p5:N2,campaign_44d60316083a,species,N2,920.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p5:O2,campaign_44d60316083a,species,O2,920.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p6:H2,campaign_44d60316083a,species,H2,950.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p6:NH3,campaign_44d60316083a,species,NH3,950.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p6:H2O,campaign_44d60316083a,species,H2O,950.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p6:N2,campaign_44d60316083a,species,N2,950.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p6:O2,campaign_44d60316083a,species,O2,950.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p7:H2,campaign_44d60316083a,species,H2,980.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p7:NH3,campaign_44d60316083a,species,NH3,980.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p7:H2O,campaign_44d60316083a,species,H2O,980.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p7:N2,campaign_44d60316083a,species,N2,980.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p7:O2,campaign_44d60316083a,species,O2,980.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p8:H2,campaign_44d60316083a,species,H2,1010.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p8:NH3,campaign_44d60316083a,species,NH3,1010.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p8:H2O,campaign_44d60316083a,species,H2O,1010.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p8:N2,campaign_44d60316083a,species,N2,1010.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p8:O2,campaign_44d60316083a,species,O2,1010.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p9:H2,campaign_44d60316083a,species,H2,1040.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p9:NH3,campaign_44d60316083a,species,NH3,1040.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p9:H2O,campaign_44d60316083a,species,H2O,1040.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p9:N2,campaign_44d60316083a,species,N2,1040.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p9:O2,campaign_44d60316083a,species,O2,1040.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p10:H2,campaign_44d60316083a,species,H2,1070.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p10:NH3,campaign_44d60316083a,species,NH3,1070.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p10:H2O,campaign_44d60316083a,species,H2O,1070.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p10:N2,campaign_44d60316083a,species,N2,1070.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p10:O2,campaign_44d60316083a,species,O2,1070.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p11:H2,campaign_44d60316083a,species,H2,1100.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p11:NH3,campaign_44d60316083a,species,NH3,1100.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p11:H2O,campaign_44d60316083a,species,H2O,1100.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p11:N2,campaign_44d60316083a,species,N2,1100.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p11:O2,campaign_44d60316083a,species,O2,1100.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p12:H2,campaign_44d60316083a,species,H2,1130.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p12:NH3,campaign_44d60316083a,species,NH3,1130.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p12:H2O,campaign_44d60316083a,species,H2O,1130.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p12:N2,campaign_44d60316083a,species,N2,1130.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p12:O2,campaign_44d60316083a,species,O2,1130.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p13:H2,campaign_44d60316083a,species,H2,1160.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p13:NH3,campaign_44d60316083a,species,NH3,1160.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p13:H2O,campaign_44d60316083a,species,H2O,1160.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p13:N2,campaign_44d60316083a,species,N2,1160.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p13:O2,campaign_44d60316083a,species,O2,1160.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p14:H2,campaign_44d60316083a,species,H2,1190.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p14:NH3,campaign_44d60316083a,species,NH3,1190.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p14:H2O,campaign_44d60316083a,species,H2O,1190.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p14:N2,campaign_44d60316083a,species,N2,1190.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p14:O2,campaign_44d60316083a,species,O2,1190.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p15:H2,campaign_44d60316083a,species,H2,1220.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p15:NH3,campaign_44d60316083a,species,NH3,1220.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p15:H2O,campaign_44d60316083a,species,H2O,1220.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p15:N2,campaign_44d60316083a,species,N2,1220.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p15:O2,campaign_44d60316083a,species,O2,1220.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p16:H2,campaign_44d60316083a,species,H2,1250.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p16:NH3,campaign_44d60316083a,species,NH3,1250.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p16:H2O,campaign_44d60316083a,species,H2O,1250.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p16:N2,campaign_44d60316083a,species,N2,1250.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p16:O2,campaign_44d60316083a,species,O2,1250.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p17:H2,campaign_44d60316083a,species,H2,1280.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p17:NH3,campaign_44d60316083a,species,NH3,1280.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p17:H2O,campaign_44d60316083a,species,H2O,1280.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p17:N2,campaign_44d60316083a,species,N2,1280.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p17:O2,campaign_44d60316083a,species,O2,1280.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p18:H2,campaign_44d60316083a,species,H2,1300.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p18:NH3,campaign_44d60316083a,species,NH3,1300.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p18:H2O,campaign_44d60316083a,species,H2O,1300.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p18:N2,campaign_44d60316083a,species,N2,1300.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100008:gdg1:p18:O2,campaign_44d60316083a,species,O2,1300.0,101325.0,1.0,0.22219341457091,stirred reactor (quartz)
x00100009:gdg1:p1:H2,campaign_44d60316083a,species,H2,800.0,101325.0,0.6,0.22219341457091,stirred reactor (quartz)
